FIPS Code,State/Area,Year,Month,Total Civilian Non-Institutional Population in State/Area,Total Civilian Labor Force in State/Area,Percent (%) of State/Area's Population,Total Employment in State/Area,Percent (%) of Labor Force Employed in State/Area,Total Unemployment in State/Area,Percent (%) of Labor Force Unemployed in State/Area
31,Nebraska,2020,07,"1,501,486   ","1,041,693   ",69.4   ,"993,818   ",66.2   ,"47,875   ",4.6   
32,Nevada,2020,07,"2,461,133   ","1,511,703   ",61.4   ,"1,259,686   ",51.2   ,"252,017   ",16.7   
33,New Hampshire,2020,07,"1,138,193   ","758,132   ",66.6   ,"695,257   ",61.1   ,"62,875   ",8.3   
34,New Jersey,2020,07,"7,373,365   ","4,732,543   ",64.2   ,"4,048,735   ",54.9   ,"683,808   ",14.4   
35,New Mexico,2020,07,"1,664,285   ","920,262   ",55.3   ,"837,524   ",50.3   ,"82,738   ",9.0   
36,New York,2020,07,"16,188,396   ","9,545,521   ",59.0   ,"8,347,465   ",51.6   ,"1,198,056   ",12.6   
51000,New York city,2020,07,"7,066,969   ","4,080,072   ",57.7   ,"3,404,773   ",48.2   ,"675,299   ",16.6   
37,North Carolina,2020,07,"8,191,135   ","4,807,647   ",58.7   ,"4,388,197   ",53.6   ,"419,450   ",8.7   
38,North Dakota,2020,07,"593,762   ","409,306   ",68.9   ,"384,074   ",64.7   ,"25,232   ",6.2   
39,Ohio,2020,07,"9,313,619   ","5,693,398   ",61.1   ,"5,134,029   ",55.1   ,"559,369   ",9.8   
40,Oklahoma,2020,07,"3,027,199   ","1,839,352   ",60.8   ,"1,703,499   ",56.3   ,"135,853   ",7.4   
41,Oregon,2020,07,"3,434,253   ","2,115,076   ",61.6   ,"1,920,053   ",55.9   ,"195,023   ",9.2   
42,Pennsylvania,2020,07,"10,433,735   ","6,507,677   ",62.4   ,"5,829,724   ",55.9   ,"677,953   ",10.4   
44,Rhode Island,2020,07,"895,118   ","575,844   ",64.3   ,"505,541   ",56.5   ,"70,303   ",12.2   
45,South Carolina,2020,07,"4,049,678   ","2,340,450   ",57.8   ,"2,173,869   ",53.7   ,"166,581   ",7.1   
46,South Dakota,2020,07,"673,578   ","463,621   ",68.8   ,"441,950   ",65.6   ,"21,671   ",4.7   
47,Tennessee,2020,07,"5,447,373   ","3,272,977   ",60.1   ,"2,978,595   ",54.7   ,"294,382   ",9.0   
48,Texas,2020,07,"22,150,505   ","13,960,798   ",63.0   ,"12,667,175   ",57.2   ,"1,293,623   ",9.3   
49,Utah,2020,07,"2,419,117   ","1,644,579   ",68.0   ,"1,550,316   ",64.1   ,"94,263   ",5.7   
50,Vermont,2020,07,"534,113   ","333,176   ",62.4   ,"311,131   ",58.3   ,"22,045   ",6.6   
51,Virginia,2020,07,"6,750,289   ","4,307,354   ",63.8   ,"3,949,167   ",58.5   ,"358,187   ",8.3   
53,Washington,2020,07,"6,113,366   ","3,874,343   ",63.4   ,"3,466,585   ",56.7   ,"407,758   ",10.5   
54,West Virginia,2020,07,"1,441,561   ","772,857   ",53.6   ,"699,604   ",48.5   ,"73,253   ",9.5   
55,Wisconsin,2020,07,"4,694,003   ","3,102,968   ",66.1   ,"2,865,613   ",61.0   ,"237,355   ",7.6   
56,Wyoming,2020,07,"450,094   ","293,997   ",65.3   ,"273,923   ",60.9   ,"20,074   ",6.8   
01,Alabama,2020,08,"3,955,863   ","2,273,305   ",57.5   ,"2,129,247   ",53.8   ,"144,058   ",6.3   
02,Alaska,2020,08,"543,948   ","342,738   ",63.0   ,"313,403   ",57.6   ,"29,335   ",8.6   
04,Arizona,2020,08,"5,672,406   ","3,472,410   ",61.2   ,"3,197,302   ",56.4   ,"275,108   ",7.9   
05,Arkansas,2020,08,"2,339,600   ","1,334,391   ",57.0   ,"1,249,524   ",53.4   ,"84,867   ",6.4   
06,California,2020,08,"31,161,239   ","18,910,905   ",60.7   ,"16,673,712   ",53.5   ,"2,237,193   ",11.8   
037,Los Angeles County,2020,08,"8,048,467   ","5,069,654   ",63.0   ,"4,218,493   ",52.4   ,"851,161   ",16.8   
08,Colorado,2020,08,"4,589,127   ","3,022,293   ",65.9   ,"2,835,330   ",61.8   ,"186,963   ",6.2   
09,Connecticut,2020,08,"2,899,696   ","1,863,999   ",64.3   ,"1,685,344   ",58.1   ,"178,655   ",9.6   
10,Delaware,2020,08,"794,337   ","486,581   ",61.3   ,"450,709   ",56.7   ,"35,872   ",7.4   
11,District of Columbia,2020,08,"546,362   ","379,636   ",69.5   ,"347,196   ",63.5   ,"32,440   ",8.5   
12,Florida,2020,08,"17,506,450   ","9,988,796   ",57.1   ,"9,126,731   ",52.1   ,"862,065   ",8.6   
13,Georgia,2020,08,"8,294,735   ","4,945,404   ",59.6   ,"4,607,229   ",55.5   ,"338,175   ",6.8   
15,Hawaii,2020,08,"1,125,432   ","672,517   ",59.8   ,"585,018   ",52.0   ,"87,499   ",13.0   
16,Idaho,2020,08,"1,425,076   ","901,894   ",63.3   ,"852,822   ",59.8   ,"49,072   ",5.4   
17,Illinois,2020,08,"10,103,136   ","6,251,667   ",61.9   ,"5,645,050   ",55.9   ,"606,617   ",9.7   
18,Indiana,2020,08,"5,285,656   ","3,320,672   ",62.8   ,"3,081,133   ",58.3   ,"239,539   ",7.2   
19,Iowa,2020,08,"2,492,894   ","1,629,051   ",65.3   ,"1,547,511   ",62.1   ,"81,540   ",5.0   
20,Kansas,2020,08,"2,247,390   ","1,499,726   ",66.7   ,"1,412,936   ",62.9   ,"86,790   ",5.8   
21,Kentucky,2020,08,"3,519,019   ","1,976,712   ",56.2   ,"1,874,051   ",53.3   ,"102,661   ",5.2   
22,Louisiana,2020,08,"3,576,718   ","2,041,973   ",57.1   ,"1,854,529   ",51.9   ,"187,444   ",9.2   
23,Maine,2020,08,"1,127,456   ","655,665   ",58.2   ,"628,349   ",55.7   ,"27,316   ",4.2   
24,Maryland,2020,08,"4,861,153   ","3,188,236   ",65.6   ,"2,958,869   ",60.9   ,"229,367   ",7.2   
25,Massachusetts,2020,08,"5,715,721   ","3,745,616   ",65.5   ,"3,357,531   ",58.7   ,"388,085   ",10.4   
26,Michigan,2020,08,"8,050,579   ","4,884,241   ",60.7   ,"4,395,658   ",54.6   ,"488,583   ",10.0   
27,Minnesota,2020,08,"4,477,673   ","3,164,264   ",70.7   ,"2,952,413   ",65.9   ,"211,851   ",6.7   
28,Mississippi,2020,08,"2,277,140   ","1,239,063   ",54.4   ,"1,147,306   ",50.4   ,"91,757   ",7.4   
29,Missouri,2020,08,"4,826,308   ","3,059,210   ",63.4   ,"2,864,659   ",59.4   ,"194,551   ",6.4   
30,Montana,2020,08,"865,452   ","542,412   ",62.7   ,"511,947   ",59.2   ,"30,465   ",5.6   
31,Nebraska,2020,08,"1,502,088   ","1,040,395   ",69.3   ,"1,000,566   ",66.6   ,"39,829   ",3.8   
32,Nevada,2020,08,"2,464,381   ","1,500,711   ",60.9   ,"1,291,915   ",52.4   ,"208,796   ",13.9   
33,New Hampshire,2020,08,"1,139,149   ","756,543   ",66.4   ,"705,596   ",61.9   ,"50,947   ",6.7   
34,New Jersey,2020,08,"7,375,906   ","4,754,575   ",64.5   ,"4,121,175   ",55.9   ,"633,400   ",13.3   
35,New Mexico,2020,08,"1,665,114   ","922,907   ",55.4   ,"843,798   ",50.7   ,"79,109   ",8.6   
36,New York,2020,08,"16,176,602   ","9,483,036   ",58.6   ,"8,454,995   ",52.3   ,"1,028,041   ",10.8   
51000,New York city,2020,08,"7,048,980   ","4,043,596   ",57.4   ,"3,443,541   ",48.9   ,"600,055   ",14.8   
37,North Carolina,2020,08,"8,202,257   ","4,810,221   ",58.6   ,"4,456,139   ",54.3   ,"354,082   ",7.4   
38,North Dakota,2020,08,"593,881   ","409,618   ",69.0   ,"386,723   ",65.1   ,"22,895   ",5.6   
39,Ohio,2020,08,"9,313,813   ","5,691,651   ",61.1   ,"5,218,681   ",56.0   ,"472,970   ",8.3   
40,Oklahoma,2020,08,"3,029,581   ","1,841,586   ",60.8   ,"1,724,940   ",56.9   ,"116,646   ",6.3   
41,Oregon,2020,08,"3,436,509   ","2,116,350   ",61.6   ,"1,948,447   ",56.7   ,"167,903   ",7.9   
42,Pennsylvania,2020,08,"10,438,988   ","6,504,603   ",62.3   ,"5,901,859   ",56.5   ,"602,744   ",9.3   
44,Rhode Island,2020,08,"895,491   ","573,333   ",64.0   ,"513,955   ",57.4   ,"59,378   ",10.4   
45,South Carolina,2020,08,"4,054,296   ","2,344,618   ",57.8   ,"2,198,823   ",54.2   ,"145,795   ",6.2   
46,South Dakota,2020,08,"674,359   ","463,942   ",68.8   ,"445,660   ",66.1   ,"18,282   ",3.9   
47,Tennessee,2020,08,"5,452,050   ","3,279,583   ",60.2   ,"3,028,859   ",55.6   ,"250,724   ",7.6   
48,Texas,2020,08,"22,181,043   ","13,961,664   ",62.9   ,"12,838,098   ",57.9   ,"1,123,566   ",8.0   
49,Utah,2020,08,"2,424,379   ","1,647,748   ",68.0   ,"1,567,928   ",64.7   ,"79,820   ",4.8   
50,Vermont,2020,08,"534,595   ","331,438   ",62.0   ,"313,378   ",58.6   ,"18,060   ",5.4   
51,Virginia,2020,08,"6,753,631   ","4,310,745   ",63.8   ,"3,994,372   ",59.1   ,"316,373   ",7.3   
53,Washington,2020,08,"6,116,792   ","3,851,942   ",63.0   ,"3,507,192   ",57.3   ,"344,750   ",9.0   
54,West Virginia,2020,08,"1,441,505   ","771,449   ",53.5   ,"708,000   ",49.1   ,"63,449   ",8.2   
55,Wisconsin,2020,08,"4,695,169   ","3,098,059   ",66.0   ,"2,901,723   ",61.8   ,"196,336   ",6.3   
56,Wyoming,2020,08,"450,442   ","293,244   ",65.1   ,"275,020   ",61.1   ,"18,224   ",6.2   
01,Alabama,2020,09,"3,958,109   ","2,280,339   ",57.6   ,"2,145,758   ",54.2   ,"134,581   ",5.9   
02,Alaska,2020,09,"544,062   ","343,274   ",63.1   ,"316,561   ",58.2   ,"26,713   ",7.8   
04,Arizona,2020,09,"5,681,318   ","3,492,702   ",61.5   ,"3,230,463   ",56.9   ,"262,239   ",7.5   
05,Arkansas,2020,09,"2,341,295   ","1,335,833   ",57.1   ,"1,256,469   ",53.7   ,"79,364   ",5.9   
06,California,2020,09,"31,149,293   ","18,658,461   ",59.9   ,"16,802,992   ",53.9   ,"1,855,469   ",9.9   
037,Los Angeles County,2020,09,"8,039,083   ","4,805,835   ",59.8   ,"4,272,516   ",53.1   ,"533,319   ",11.1   
08,Colorado,2020,09,"4,593,086   ","3,058,030   ",66.6   ,"2,864,520   ",62.4   ,"193,510   ",6.3   
09,Connecticut,2020,09,"2,902,767   ","1,852,469   ",63.8   ,"1,688,967   ",58.2   ,"163,502   ",8.8   
10,Delaware,2020,09,"795,553   ","493,585   ",62.0   ,"455,937   ",57.3   ,"37,648   ",7.6   
11,District of Columbia,2020,09,"546,366   ","380,929   ",69.7   ,"348,224   ",63.7   ,"32,705   ",8.6   
12,Florida,2020,09,"17,530,081   ","10,047,622   ",57.3   ,"9,248,335   ",52.8   ,"799,287   ",8.0   
13,Georgia,2020,09,"8,301,997   ","4,944,916   ",59.6   ,"4,625,843   ",55.7   ,"319,073   ",6.5   
15,Hawaii,2020,09,"1,125,489   ","622,851   ",55.3   ,"539,759   ",48.0   ,"83,092   ",13.3   
16,Idaho,2020,09,"1,429,373   ","906,914   ",63.4   ,"861,930   ",60.3   ,"44,984   ",5.0   
17,Illinois,2020,09,"10,099,963   ","6,282,727   ",62.2   ,"5,714,092   ",56.6   ,"568,635   ",9.1   
18,Indiana,2020,09,"5,288,955   ","3,345,331   ",63.3   ,"3,128,860   ",59.2   ,"216,471   ",6.5   
19,Iowa,2020,09,"2,494,299   ","1,637,273   ",65.6   ,"1,561,403   ",62.6   ,"75,870   ",4.6   
20,Kansas,2020,09,"2,248,242   ","1,506,805   ",67.0   ,"1,425,118   ",63.4   ,"81,687   ",5.4   
21,Kentucky,2020,09,"3,519,844   ","1,990,824   ",56.6   ,"1,890,728   ",53.7   ,"100,096   ",5.0   
22,Louisiana,2020,09,"3,575,986   ","2,055,533   ",57.5   ,"1,875,707   ",52.5   ,"179,826   ",8.7   
23,Maine,2020,09,"1,128,946   ","661,558   ",58.6   ,"635,035   ",56.3   ,"26,523   ",4.0   
24,Maryland,2020,09,"4,862,891   ","3,198,191   ",65.8   ,"2,970,468   ",61.1   ,"227,723   ",7.1   
25,Massachusetts,2020,09,"5,719,100   ","3,767,786   ",65.9   ,"3,405,859   ",59.6   ,"361,927   ",9.6   
26,Michigan,2020,09,"8,050,969   ","4,874,366   ",60.5   ,"4,438,831   ",55.1   ,"435,535   ",8.9   
27,Minnesota,2020,09,"4,479,857   ","3,156,538   ",70.5   ,"2,962,209   ",66.1   ,"194,329   ",6.2   
28,Mississippi,2020,09,"2,277,255   ","1,249,420   ",54.9   ,"1,161,302   ",51.0   ,"88,118   ",7.1   
29,Missouri,2020,09,"4,828,734   ","3,055,128   ",63.3   ,"2,874,592   ",59.5   ,"180,536   ",5.9   
30,Montana,2020,09,"867,125   ","544,533   ",62.8   ,"516,396   ",59.6   ,"28,137   ",5.2   
31,Nebraska,2020,09,"1,502,762   ","1,041,358   ",69.3   ,"1,005,563   ",66.9   ,"35,795   ",3.4   
32,Nevada,2020,09,"2,467,542   ","1,512,177   ",61.3   ,"1,319,667   ",53.5   ,"192,510   ",12.7   
33,New Hampshire,2020,09,"1,140,118   ","760,133   ",66.7   ,"713,684   ",62.6   ,"46,449   ",6.1   
34,New Jersey,2020,09,"7,378,457   ","4,520,716   ",61.3   ,"4,185,335   ",56.7   ,"335,381   ",7.4   
35,New Mexico,2020,09,"1,665,946   ","930,263   ",55.8   ,"849,778   ",51.0   ,"80,485   ",8.7   
36,New York,2020,09,"16,164,711   ","9,517,449   ",58.9   ,"8,551,410   ",52.9   ,"966,039   ",10.2   
51000,New York city,2020,09,"7,030,986   ","4,067,139   ",57.8   ,"3,485,521   ",49.6   ,"581,618   ",14.3   
37,North Carolina,2020,09,"8,213,160   ","4,840,818   ",58.9   ,"4,511,928   ",54.9   ,"328,890   ",6.8   
38,North Dakota,2020,09,"594,006   ","410,286   ",69.1   ,"388,737   ",65.4   ,"21,549   ",5.3   
39,Ohio,2020,09,"9,314,025   ","5,723,287   ",61.4   ,"5,291,173   ",56.8   ,"432,114   ",7.6   
40,Oklahoma,2020,09,"3,032,005   ","1,851,630   ",61.1   ,"1,741,504   ",57.4   ,"110,126   ",5.9   
41,Oregon,2020,09,"3,438,768   ","2,130,328   ",62.0   ,"1,971,045   ",57.3   ,"159,283   ",7.5   
42,Pennsylvania,2020,09,"10,444,275   ","6,524,674   ",62.5   ,"5,955,298   ",57.0   ,"569,376   ",8.7   
44,Rhode Island,2020,09,"895,874   ","578,508   ",64.6   ,"520,861   ",58.1   ,"57,647   ",10.0   
45,South Carolina,2020,09,"4,059,373   ","2,357,123   ",58.1   ,"2,219,532   ",54.7   ,"137,591   ",5.8   
46,South Dakota,2020,09,"675,164   ","465,564   ",69.0   ,"448,677   ",66.5   ,"16,887   ",3.6   
47,Tennessee,2020,09,"5,456,680   ","3,310,277   ",60.7   ,"3,074,592   ",56.3   ,"235,685   ",7.1   
48,Texas,2020,09,"22,211,628   ","14,059,000   ",63.3   ,"12,981,702   ",58.4   ,"1,077,298   ",7.7   
49,Utah,2020,09,"2,429,640   ","1,657,580   ",68.2   ,"1,582,938   ",65.2   ,"74,642   ",4.5   
50,Vermont,2020,09,"535,134   ","331,583   ",62.0   ,"315,491   ",59.0   ,"16,092   ",4.9   
51,Virginia,2020,09,"6,756,903   ","4,323,725   ",64.0   ,"4,034,648   ",59.7   ,"289,077   ",6.7   
53,Washington,2020,09,"6,120,151   ","3,862,675   ",63.1   ,"3,545,741   ",57.9   ,"316,934   ",8.2   
54,West Virginia,2020,09,"1,441,508   ","773,605   ",53.7   ,"714,523   ",49.6   ,"59,082   ",7.6   
55,Wisconsin,2020,09,"4,696,325   ","3,111,737   ",66.3   ,"2,930,742   ",62.4   ,"180,995   ",5.8   
56,Wyoming,2020,09,"450,800   ","293,397   ",65.1   ,"275,965   ",61.2   ,"17,432   ",5.9   
01,Alabama,2020,10,"3,960,584   ","2,273,333   ",57.4   ,"2,154,595   ",54.4   ,"118,738   ",5.2   
02,Alaska,2020,10,"544,278   ","343,583   ",63.1   ,"318,880   ",58.6   ,"24,703   ",7.2   
04,Arizona,2020,10,"5,690,456   ","3,497,131   ",61.5   ,"3,253,386   ",57.2   ,"243,745   ",7.0   
05,Arkansas,2020,10,"2,343,113   ","1,331,810   ",56.8   ,"1,259,976   ",53.8   ,"71,834   ",5.4   
06,California,2020,10,"31,139,034   ","18,609,671   ",59.8   ,"16,887,988   ",54.2   ,"1,721,683   ",9.3   
037,Los Angeles County,2020,10,"8,029,669   ","4,830,532   ",60.2   ,"4,308,494   ",53.7   ,"522,038   ",10.8   
08,Colorado,2020,10,"4,597,380   ","3,074,101   ",66.9   ,"2,883,933   ",62.7   ,"190,168   ",6.2   
09,Connecticut,2020,10,"2,905,972   ","1,833,002   ",63.1   ,"1,688,499   ",58.1   ,"144,503   ",7.9   
10,Delaware,2020,10,"796,837   ","484,594   ",60.8   ,"459,340   ",57.6   ,"25,254   ",5.2   
11,District of Columbia,2020,10,"546,348   ","379,889   ",69.5   ,"348,492   ",63.8   ,"31,397   ",8.3   
12,Florida,2020,10,"17,554,670   ","10,035,807   ",57.2   ,"9,338,631   ",53.2   ,"697,176   ",6.9   
13,Georgia,2020,10,"8,310,092   ","5,196,008   ",62.5   ,"4,903,658   ",59.0   ,"292,350   ",5.6   
15,Hawaii,2020,10,"1,125,710   ","643,350   ",57.2   ,"570,566   ",50.7   ,"72,784   ",11.3   
16,Idaho,2020,10,"1,433,747   ","908,485   ",63.4   ,"868,329   ",60.6   ,"40,156   ",4.4   
17,Illinois,2020,10,"10,097,564   ","6,269,218   ",62.1   ,"5,755,856   ",57.0   ,"513,362   ",8.2   
18,Indiana,2020,10,"5,292,485   ","3,347,475   ",63.2   ,"3,159,467   ",59.7   ,"188,008   ",5.6   
19,Iowa,2020,10,"2,495,783   ","1,641,742   ",65.8   ,"1,572,042   ",63.0   ,"69,700   ",4.2   
20,Kansas,2020,10,"2,249,215   ","1,507,319   ",67.0   ,"1,433,041   ",63.7   ,"74,278   ",4.9   
21,Kentucky,2020,10,"3,520,831   ","1,996,073   ",56.7   ,"1,899,849   ",54.0   ,"96,224   ",4.8   
22,Louisiana,2020,10,"3,575,487   ","2,051,790   ",57.4   ,"1,888,194   ",52.8   ,"163,596   ",8.0   
23,Maine,2020,10,"1,130,504   ","665,217   ",58.8   ,"640,172   ",56.6   ,"25,045   ",3.8   
24,Maryland,2020,10,"4,864,859   ","3,186,354   ",65.5   ,"2,972,935   ",61.1   ,"213,419   ",6.7   
25,Massachusetts,2020,10,"5,722,738   ","3,751,342   ",65.6   ,"3,436,699   ",60.1   ,"314,643   ",8.4   
26,Michigan,2020,10,"8,051,791   ","4,827,190   ",60.0   ,"4,457,849   ",55.4   ,"369,341   ",7.7   
27,Minnesota,2020,10,"4,482,250   ","3,131,796   ",69.9   ,"2,960,148   ",66.0   ,"171,648   ",5.5   
28,Mississippi,2020,10,"2,277,571   ","1,254,061   ",55.1   ,"1,169,459   ",51.3   ,"84,602   ",6.7   
29,Missouri,2020,10,"4,831,667   ","3,043,738   ",63.0   ,"2,880,144   ",59.6   ,"163,594   ",5.4   
30,Montana,2020,10,"868,843   ","544,035   ",62.6   ,"518,974   ",59.7   ,"25,061   ",4.6   
31,Nebraska,2020,10,"1,503,478   ","1,040,181   ",69.2   ,"1,008,168   ",67.1   ,"32,013   ",3.1   
32,Nevada,2020,10,"2,470,874   ","1,506,544   ",61.0   ,"1,338,950   ",54.2   ,"167,594   ",11.1   
33,New Hampshire,2020,10,"1,141,144   ","758,439   ",66.5   ,"718,465   ",63.0   ,"39,974   ",5.3   
34,New Jersey,2020,10,"7,381,287   ","4,552,900   ",61.7   ,"4,229,192   ",57.3   ,"323,708   ",7.1   
35,New Mexico,2020,10,"1,666,843   ","931,255   ",55.9   ,"853,260   ",51.2   ,"77,995   ",8.4   
36,New York,2020,10,"16,153,526   ","9,485,291   ",58.7   ,"8,611,651   ",53.3   ,"873,640   ",9.2   
51000,New York city,2020,10,"7,013,011   ","4,046,861   ",57.7   ,"3,513,375   ",50.1   ,"533,486   ",13.2   
37,North Carolina,2020,10,"8,224,928   ","4,841,029   ",58.9   ,"4,546,022   ",55.3   ,"295,007   ",6.1   
38,North Dakota,2020,10,"594,190   ","409,345   ",68.9   ,"389,672   ",65.6   ,"19,673   ",4.8   
39,Ohio,2020,10,"9,314,662   ","5,722,806   ",61.4   ,"5,336,809   ",57.3   ,"385,997   ",6.7   
40,Oklahoma,2020,10,"3,034,749   ","1,853,406   ",61.1   ,"1,751,641   ",57.7   ,"101,765   ",5.5   
41,Oregon,2020,10,"3,441,160   ","2,130,210   ",61.9   ,"1,985,228   ",57.7   ,"144,982   ",6.8   
42,Pennsylvania,2020,10,"10,450,025   ","6,512,518   ",62.3   ,"5,984,265   ",57.3   ,"528,253   ",8.1   
44,Rhode Island,2020,10,"896,284   ","565,011   ",63.0   ,"525,504   ",58.6   ,"39,507   ",7.0   
45,South Carolina,2020,10,"4,065,076   ","2,359,161   ",58.0   ,"2,233,386   ",54.9   ,"125,775   ",5.3   
46,South Dakota,2020,10,"676,005   ","465,928   ",68.9   ,"450,706   ",66.7   ,"15,222   ",3.3   
47,Tennessee,2020,10,"5,461,586   ","3,317,329   ",60.7   ,"3,107,601   ",56.9   ,"209,728   ",6.3   
48,Texas,2020,10,"22,243,554   ","14,074,423   ",63.3   ,"13,076,265   ",58.8   ,"998,158   ",7.1   
49,Utah,2020,10,"2,435,010   ","1,660,656   ",68.2   ,"1,593,689   ",65.4   ,"66,967   ",4.0   
50,Vermont,2020,10,"535,637   ","330,863   ",61.8   ,"316,513   ",59.1   ,"14,350   ",4.3   
51,Virginia,2020,10,"6,760,883   ","4,311,352   ",63.8   ,"4,058,763   ",60.0   ,"252,589   ",5.9   
53,Washington,2020,10,"6,123,869   ","3,852,136   ",62.9   ,"3,569,748   ",58.3   ,"282,388   ",7.3   
54,West Virginia,2020,10,"1,441,565   ","772,320   ",53.6   ,"718,520   ",49.8   ,"53,800   ",7.0   
55,Wisconsin,2020,10,"4,697,751   ","3,110,418   ",66.2   ,"2,948,993   ",62.8   ,"161,425   ",5.2   
56,Wyoming,2020,10,"451,203   ","292,832   ",64.9   ,"276,350   ",61.2   ,"16,482   ",5.6   
01,Alabama,2020,11,"3,962,711   ","2,266,541   ",57.2   ,"2,157,108   ",54.4   ,"109,433   ",4.8   
02,Alaska,2020,11,"544,422   ","344,857   ",63.3   ,"320,599   ",58.9   ,"24,258   ",7.0   
04,Arizona,2020,11,"5,698,851   ","3,503,661   ",61.5   ,"3,268,855   ",57.4   ,"234,806   ",6.7   
05,Arkansas,2020,11,"2,344,584   ","1,330,332   ",56.7   ,"1,261,840   ",53.8   ,"68,492   ",5.1   
06,California,2020,11,"31,126,301   ","18,645,846   ",59.9   ,"16,965,156   ",54.5   ,"1,680,690   ",9.0   
037,Los Angeles County,2020,11,"8,019,998   ","4,867,562   ",60.7   ,"4,340,333   ",54.1   ,"527,229   ",10.8   
08,Colorado,2020,11,"4,601,246   ","3,090,232   ",67.2   ,"2,897,218   ",63.0   ,"193,014   ",6.2   
09,Connecticut,2020,11,"2,908,790   ","1,824,599   ",62.7   ,"1,686,974   ",58.0   ,"137,625   ",7.5   
10,Delaware,2020,11,"798,001   ","487,625   ",61.1   ,"461,372   ",57.8   ,"26,253   ",5.4   
11,District of Columbia,2020,11,"546,300   ","378,702   ",69.3   ,"348,443   ",63.8   ,"30,259   ",8.0   
12,Florida,2020,11,"17,576,399   ","10,059,672   ",57.2   ,"9,409,945   ",53.5   ,"649,727   ",6.5   
13,Georgia,2020,11,"8,317,781   ","5,186,243   ",62.4   ,"4,909,361   ",59.0   ,"276,882   ",5.3   
15,Hawaii,2020,11,"1,125,856   ","654,968   ",58.2   ,"586,084   ",52.1   ,"68,884   ",10.5   
16,Idaho,2020,11,"1,437,959   ","911,332   ",63.4   ,"872,680   ",60.7   ,"38,652   ",4.2   
17,Illinois,2020,11,"10,094,200   ","6,277,798   ",62.2   ,"5,785,874   ",57.3   ,"491,924   ",7.8   
18,Indiana,2020,11,"5,295,427   ","3,352,631   ",63.3   ,"3,177,280   ",60.0   ,"175,351   ",5.2   
19,Iowa,2020,11,"2,496,899   ","1,648,907   ",66.0   ,"1,580,313   ",63.3   ,"68,594   ",4.2   
20,Kansas,2020,11,"2,249,892   ","1,507,506   ",67.0   ,"1,437,617   ",63.9   ,"69,889   ",4.6   
21,Kentucky,2020,11,"3,521,437   ","1,999,542   ",56.8   ,"1,904,264   ",54.1   ,"95,278   ",4.8   
22,Louisiana,2020,11,"3,574,691   ","2,053,144   ",57.4   ,"1,896,644   ",53.1   ,"156,500   ",7.6   
23,Maine,2020,11,"1,131,869   ","670,431   ",59.2   ,"644,396   ",56.9   ,"26,035   ",3.9   
24,Maryland,2020,11,"4,866,414   ","3,183,549   ",65.4   ,"2,973,694   ",61.1   ,"209,855   ",6.6   
25,Massachusetts,2020,11,"5,725,681   ","3,747,109   ",65.4   ,"3,455,226   ",60.3   ,"291,883   ",7.8   
26,Michigan,2020,11,"8,051,593   ","4,805,259   ",59.7   ,"4,462,804   ",55.4   ,"342,455   ",7.1   
27,Minnesota,2020,11,"4,484,089   ","3,108,516   ",69.3   ,"2,950,419   ",65.8   ,"158,097   ",5.1   
28,Mississippi,2020,11,"2,277,616   ","1,256,992   ",55.2   ,"1,173,816   ",51.5   ,"83,176   ",6.6   
29,Missouri,2020,11,"4,834,029   ","3,037,942   ",62.8   ,"2,883,137   ",59.6   ,"154,805   ",5.1   
30,Montana,2020,11,"870,429   ","543,842   ",62.5   ,"520,291   ",59.8   ,"23,551   ",4.3   
31,Nebraska,2020,11,"1,503,969   ","1,039,673   ",69.1   ,"1,008,919   ",67.1   ,"30,754   ",3.0   
32,Nevada,2020,11,"2,473,992   ","1,507,611   ",60.9   ,"1,353,393   ",54.7   ,"154,218   ",10.2   
33,New Hampshire,2020,11,"1,142,011   ","757,804   ",66.4   ,"720,943   ",63.1   ,"36,861   ",4.9   
34,New Jersey,2020,11,"7,383,354   ","4,591,781   ",62.2   ,"4,260,768   ",57.7   ,"331,013   ",7.2   
35,New Mexico,2020,11,"1,667,548   ","933,270   ",56.0   ,"855,323   ",51.3   ,"77,947   ",8.4   
36,New York,2020,11,"16,140,647   ","9,505,123   ",58.9   ,"8,655,601   ",53.6   ,"849,522   ",8.9   
51000,New York city,2020,11,"6,994,769   ","4,064,006   ",58.1   ,"3,539,933   ",50.6   ,"524,073   ",12.9   
37,North Carolina,2020,11,"8,235,799   ","4,852,892   ",58.9   ,"4,568,785   ",55.5   ,"284,107   ",5.9   
38,North Dakota,2020,11,"594,296   ","408,591   ",68.8   ,"390,047   ",65.6   ,"18,544   ",4.5   
39,Ohio,2020,11,"9,314,129   ","5,729,613   ",61.5   ,"5,361,397   ",57.6   ,"368,216   ",6.4   
40,Oklahoma,2020,11,"3,037,188   ","1,856,097   ",61.1   ,"1,757,490   ",57.9   ,"98,607   ",5.3   
41,Oregon,2020,11,"3,443,080   ","2,133,469   ",62.0   ,"1,993,461   ",57.9   ,"140,008   ",6.6   
42,Pennsylvania,2020,11,"10,454,232   ","6,506,621   ",62.2   ,"5,997,760   ",57.4   ,"508,861   ",7.8   
44,Rhode Island,2020,11,"896,576   ","568,673   ",63.4   ,"528,738   ",59.0   ,"39,935   ",7.0   
