FIPS Code,State/Area,Year,Month,Total Civilian Non-Institutional Population in State/Area,Total Civilian Labor Force in State/Area,Percent (%) of State/Area's Population,Total Employment in State/Area,Percent (%) of Labor Force Employed in State/Area,Total Unemployment in State/Area,Percent (%) of Labor Force Unemployed in State/Area
38,North Dakota,2014,12,"575,645   ","414,356   ",72.0   ,"403,589   ",70.1   ,"10,767   ",2.6   
39,Ohio,2014,12,"9,114,058   ","5,732,637   ",62.9   ,"5,433,117   ",59.6   ,"299,520   ",5.2   
40,Oklahoma,2014,12,"2,958,392   ","1,814,538   ",61.3   ,"1,742,065   ",58.9   ,"72,473   ",4.0   
41,Oregon,2014,12,"3,186,524   ","1,960,168   ",61.5   ,"1,842,745   ",57.8   ,"117,423   ",6.0   
42,Pennsylvania,2014,12,"10,215,558   ","6,397,976   ",62.6   ,"6,045,102   ",59.2   ,"352,874   ",5.5   
44,Rhode Island,2014,12,"854,970   ","557,152   ",65.2   ,"519,822   ",60.8   ,"37,330   ",6.7   
45,South Carolina,2014,12,"3,787,850   ","2,253,950   ",59.5   ,"2,108,022   ",55.7   ,"145,928   ",6.5   
46,South Dakota,2014,12,"645,961   ","452,708   ",70.1   ,"438,149   ",67.8   ,"14,559   ",3.2   
47,Tennessee,2014,12,"5,133,124   ","3,054,766   ",59.5   ,"2,865,175   ",55.8   ,"189,591   ",6.2   
48,Texas,2014,12,"20,284,449   ","13,051,833   ",64.3   ,"12,446,054   ",61.4   ,"605,779   ",4.6   
49,Utah,2014,12,"2,117,704   ","1,432,638   ",67.7   ,"1,381,478   ",65.2   ,"51,160   ",3.6   
50,Vermont,2014,12,"514,348   ","348,838   ",67.8   ,"335,378   ",65.2   ,"13,460   ",3.9   
51,Virginia,2014,12,"6,467,759   ","4,245,503   ",65.6   ,"4,041,135   ",62.5   ,"204,368   ",4.8   
53,Washington,2014,12,"5,566,204   ","3,527,147   ",63.4   ,"3,327,558   ",59.8   ,"199,589   ",5.7   
54,West Virginia,2014,12,"1,483,608   ","794,247   ",53.5   ,"743,765   ",50.1   ,"50,482   ",6.4   
55,Wisconsin,2014,12,"4,536,913   ","3,084,481   ",68.0   ,"2,937,011   ",64.7   ,"147,470   ",4.8   
56,Wyoming,2014,12,"450,507   ","302,631   ",67.2   ,"290,474   ",64.5   ,"12,157   ",4.0   
01,Alabama,2015,01,"3,792,717   ","2,166,771   ",57.1   ,"2,034,786   ",53.6   ,"131,985   ",6.1   
02,Alaska,2015,01,"541,541   ","363,226   ",67.1   ,"340,538   ",62.9   ,"22,688   ",6.2   
04,Arizona,2015,01,"5,231,632   ","3,162,393   ",60.4   ,"2,961,081   ",56.6   ,"201,312   ",6.4   
05,Arkansas,2015,01,"2,293,962   ","1,336,169   ",58.2   ,"1,263,086   ",55.1   ,"73,083   ",5.5   
06,California,2015,01,"30,147,095   ","18,794,302   ",62.3   ,"17,513,360   ",58.1   ,"1,280,942   ",6.8   
037,Los Angeles County,2015,01,"7,970,565   ","5,002,865   ",62.8   ,"4,624,204   ",58.0   ,"378,661   ",7.6   
08,Colorado,2015,01,"4,191,682   ","2,812,740   ",67.1   ,"2,696,305   ",64.3   ,"116,435   ",4.1   
09,Connecticut,2015,01,"2,871,234   ","1,901,701   ",66.2   ,"1,788,370   ",62.3   ,"113,331   ",6.0   
10,Delaware,2015,01,"742,189   ","458,168   ",61.7   ,"435,330   ",58.7   ,"22,838   ",5.0   
11,District of Columbia,2015,01,"553,084   ","385,655   ",69.7   ,"357,301   ",64.6   ,"28,354   ",7.4   
12,Florida,2015,01,"16,119,608   ","9,588,873   ",59.5   ,"9,024,705   ",56.0   ,"564,168   ",5.9   
13,Georgia,2015,01,"7,711,426   ","4,737,642   ",61.4   ,"4,431,983   ",57.5   ,"305,659   ",6.5   
15,Hawaii,2015,01,"1,083,804   ","667,875   ",61.6   ,"642,329   ",59.3   ,"25,546   ",3.8   
16,Idaho,2015,01,"1,236,985   ","785,010   ",63.5   ,"754,789   ",61.0   ,"30,221   ",3.8   
17,Illinois,2015,01,"10,054,926   ","6,487,628   ",64.5   ,"6,091,476   ",60.6   ,"396,152   ",6.1   
18,Indiana,2015,01,"5,107,398   ","3,243,609   ",63.5   ,"3,069,876   ",60.1   ,"173,733   ",5.4   
19,Iowa,2015,01,"2,427,052   ","1,704,798   ",70.2   ,"1,638,800   ",67.5   ,"65,998   ",3.9   
20,Kansas,2015,01,"2,200,557   ","1,494,068   ",67.9   ,"1,429,606   ",65.0   ,"64,462   ",4.3   
21,Kentucky,2015,01,"3,436,806   ","1,981,477   ",57.7   ,"1,875,886   ",54.6   ,"105,591   ",5.3   
22,Louisiana,2015,01,"3,559,303   ","2,172,224   ",61.0   ,"2,025,344   ",56.9   ,"146,880   ",6.8   
23,Maine,2015,01,"1,090,698   ","693,272   ",63.6   ,"659,092   ",60.4   ,"34,180   ",4.9   
24,Maryland,2015,01,"4,687,116   ","3,134,640   ",66.9   ,"2,966,550   ",63.3   ,"168,090   ",5.4   
25,Massachusetts,2015,01,"5,487,464   ","3,602,272   ",65.6   ,"3,416,690   ",62.3   ,"185,582   ",5.2   
26,Michigan,2015,01,"7,874,799   ","4,751,121   ",60.3   ,"4,465,483   ",56.7   ,"285,638   ",6.0   
27,Minnesota,2015,01,"4,269,426   ","2,992,386   ",70.1   ,"2,877,365   ",67.4   ,"115,021   ",3.8   
28,Mississippi,2015,01,"2,276,579   ","1,247,332   ",54.8   ,"1,162,332   ",51.1   ,"85,000   ",6.8   
29,Missouri,2015,01,"4,726,122   ","3,052,395   ",64.6   ,"2,880,669   ",61.0   ,"171,726   ",5.6   
30,Montana,2015,01,"811,282   ","515,033   ",63.5   ,"492,735   ",60.7   ,"22,298   ",4.3   
31,Nebraska,2015,01,"1,436,792   ","1,010,079   ",70.3   ,"980,427   ",68.2   ,"29,652   ",2.9   
32,Nevada,2015,01,"2,215,425   ","1,390,075   ",62.7   ,"1,287,564   ",58.1   ,"102,511   ",7.4   
33,New Hampshire,2015,01,"1,086,992   ","748,374   ",68.8   ,"719,581   ",66.2   ,"28,793   ",3.8   
34,New Jersey,2015,01,"7,006,171   ","4,506,245   ",64.3   ,"4,221,064   ",60.2   ,"285,181   ",6.3   
35,New Mexico,2015,01,"1,608,330   ","937,449   ",58.3   ,"876,798   ",54.5   ,"60,651   ",6.5   
36,New York,2015,01,"15,711,712   ","9,524,954   ",60.6   ,"8,982,601   ",57.2   ,"542,353   ",5.7   
51000,New York city,2015,01,"6,788,517   ","4,102,656   ",60.4   ,"3,847,113   ",56.7   ,"255,543   ",6.2   
37,North Carolina,2015,01,"7,744,793   ","4,728,780   ",61.1   ,"4,459,141   ",57.6   ,"269,639   ",5.7   
38,North Dakota,2015,01,"576,481   ","413,890   ",71.8   ,"403,094   ",69.9   ,"10,796   ",2.6   
39,Ohio,2015,01,"9,115,824   ","5,725,314   ",62.8   ,"5,428,302   ",59.5   ,"297,012   ",5.2   
40,Oklahoma,2015,01,"2,960,645   ","1,819,030   ",61.4   ,"1,745,819   ",59.0   ,"73,211   ",4.0   
41,Oregon,2015,01,"3,190,400   ","1,959,718   ",61.4   ,"1,845,083   ",57.8   ,"114,635   ",5.8   
42,Pennsylvania,2015,01,"10,215,735   ","6,399,411   ",62.6   ,"6,046,534   ",59.2   ,"352,877   ",5.5   
44,Rhode Island,2015,01,"855,143   ","557,431   ",65.2   ,"520,872   ",60.9   ,"36,559   ",6.6   
45,South Carolina,2015,01,"3,793,411   ","2,257,193   ",59.5   ,"2,112,314   ",55.7   ,"144,879   ",6.4   
46,South Dakota,2015,01,"646,230   ","452,732   ",70.1   ,"438,302   ",67.8   ,"14,430   ",3.2   
47,Tennessee,2015,01,"5,136,969   ","3,056,389   ",59.5   ,"2,869,136   ",55.9   ,"187,253   ",6.1   
48,Texas,2015,01,"20,320,317   ","13,045,727   ",64.2   ,"12,451,402   ",61.3   ,"594,325   ",4.6   
49,Utah,2015,01,"2,120,965   ","1,435,490   ",67.7   ,"1,384,452   ",65.3   ,"51,038   ",3.6   
50,Vermont,2015,01,"514,435   ","348,721   ",67.8   ,"335,527   ",65.2   ,"13,194   ",3.8   
51,Virginia,2015,01,"6,472,206   ","4,242,711   ",65.6   ,"4,040,145   ",62.4   ,"202,566   ",4.8   
53,Washington,2015,01,"5,574,083   ","3,528,211   ",63.3   ,"3,331,515   ",59.8   ,"196,696   ",5.6   
54,West Virginia,2015,01,"1,483,060   ","793,820   ",53.5   ,"742,884   ",50.1   ,"50,936   ",6.4   
55,Wisconsin,2015,01,"4,538,023   ","3,082,864   ",67.9   ,"2,937,399   ",64.7   ,"145,465   ",4.7   
56,Wyoming,2015,01,"450,619   ","302,350   ",67.1   ,"290,427   ",64.5   ,"11,923   ",3.9   
01,Alabama,2015,02,"3,793,390   ","2,170,601   ",57.2   ,"2,038,928   ",53.7   ,"131,673   ",6.1   
02,Alaska,2015,02,"541,749   ","363,134   ",67.0   ,"340,415   ",62.8   ,"22,719   ",6.3   
04,Arizona,2015,02,"5,238,741   ","3,165,741   ",60.4   ,"2,966,433   ",56.6   ,"199,308   ",6.3   
05,Arkansas,2015,02,"2,294,489   ","1,336,952   ",58.3   ,"1,264,167   ",55.1   ,"72,785   ",5.4   
06,California,2015,02,"30,170,177   ","18,804,573   ",62.3   ,"17,539,526   ",58.1   ,"1,265,047   ",6.7   
037,Los Angeles County,2015,02,"7,975,025   ","5,001,244   ",62.7   ,"4,627,501   ",58.0   ,"373,743   ",7.5   
08,Colorado,2015,02,"4,199,004   ","2,813,690   ",67.0   ,"2,698,184   ",64.3   ,"115,506   ",4.1   
09,Connecticut,2015,02,"2,871,089   ","1,901,730   ",66.2   ,"1,789,810   ",62.3   ,"111,920   ",5.9   
10,Delaware,2015,02,"742,821   ","458,835   ",61.8   ,"436,141   ",58.7   ,"22,694   ",4.9   
11,District of Columbia,2015,02,"553,820   ","385,829   ",69.7   ,"357,663   ",64.6   ,"28,166   ",7.3   
12,Florida,2015,02,"16,143,433   ","9,592,040   ",59.4   ,"9,032,822   ",56.0   ,"559,218   ",5.8   
13,Georgia,2015,02,"7,719,736   ","4,736,239   ",61.4   ,"4,433,957   ",57.4   ,"302,282   ",6.4   
15,Hawaii,2015,02,"1,084,437   ","668,343   ",61.6   ,"643,165   ",59.3   ,"25,178   ",3.8   
16,Idaho,2015,02,"1,238,342   ","787,221   ",63.6   ,"756,853   ",61.1   ,"30,368   ",3.9   
17,Illinois,2015,02,"10,053,295   ","6,487,282   ",64.5   ,"6,094,125   ",60.6   ,"393,157   ",6.1   
18,Indiana,2015,02,"5,108,171   ","3,243,958   ",63.5   ,"3,074,662   ",60.2   ,"169,296   ",5.2   
19,Iowa,2015,02,"2,427,387   ","1,703,904   ",70.2   ,"1,638,715   ",67.5   ,"65,189   ",3.8   
20,Kansas,2015,02,"2,201,056   ","1,493,764   ",67.9   ,"1,428,745   ",64.9   ,"65,019   ",4.4   
21,Kentucky,2015,02,"3,437,547   ","1,979,937   ",57.6   ,"1,875,247   ",54.6   ,"104,690   ",5.3   
22,Louisiana,2015,02,"3,560,608   ","2,169,594   ",60.9   ,"2,024,043   ",56.8   ,"145,551   ",6.7   
23,Maine,2015,02,"1,090,572   ","692,242   ",63.5   ,"658,825   ",60.4   ,"33,417   ",4.8   
24,Maryland,2015,02,"4,688,804   ","3,136,563   ",66.9   ,"2,969,832   ",63.3   ,"166,731   ",5.3   
25,Massachusetts,2015,02,"5,489,882   ","3,599,631   ",65.6   ,"3,416,731   ",62.2   ,"182,900   ",5.1   
26,Michigan,2015,02,"7,874,962   ","4,748,842   ",60.3   ,"4,469,325   ",56.8   ,"279,517   ",5.9   
27,Minnesota,2015,02,"4,271,024   ","2,994,638   ",70.1   ,"2,880,470   ",67.4   ,"114,168   ",3.8   
28,Mississippi,2015,02,"2,276,813   ","1,250,514   ",54.9   ,"1,166,324   ",51.2   ,"84,190   ",6.7   
29,Missouri,2015,02,"4,727,116   ","3,054,756   ",64.6   ,"2,883,759   ",61.0   ,"170,997   ",5.6   
30,Montana,2015,02,"811,751   ","515,924   ",63.6   ,"493,824   ",60.8   ,"22,100   ",4.3   
31,Nebraska,2015,02,"1,437,272   ","1,009,386   ",70.2   ,"979,687   ",68.2   ,"29,699   ",2.9   
32,Nevada,2015,02,"2,218,759   ","1,391,547   ",62.7   ,"1,290,189   ",58.1   ,"101,358   ",7.3   
33,New Hampshire,2015,02,"1,087,192   ","748,424   ",68.8   ,"720,050   ",66.2   ,"28,374   ",3.8   
34,New Jersey,2015,02,"7,006,429   ","4,504,414   ",64.3   ,"4,222,229   ",60.3   ,"282,185   ",6.3   
35,New Mexico,2015,02,"1,608,629   ","938,267   ",58.3   ,"876,702   ",54.5   ,"61,565   ",6.6   
36,New York,2015,02,"15,711,165   ","9,533,927   ",60.7   ,"8,995,441   ",57.3   ,"538,486   ",5.6   
51000,New York city,2015,02,"6,790,296   ","4,103,202   ",60.4   ,"3,851,046   ",56.7   ,"252,156   ",6.1   
37,North Carolina,2015,02,"7,752,712   ","4,735,727   ",61.1   ,"4,464,853   ",57.6   ,"270,874   ",5.7   
38,North Dakota,2015,02,"577,273   ","413,044   ",71.6   ,"402,107   ",69.7   ,"10,937   ",2.6   
39,Ohio,2015,02,"9,116,352   ","5,719,068   ",62.7   ,"5,423,145   ",59.5   ,"295,923   ",5.2   
40,Oklahoma,2015,02,"2,962,478   ","1,823,885   ",61.6   ,"1,749,030   ",59.0   ,"74,855   ",4.1   
41,Oregon,2015,02,"3,193,924   ","1,960,323   ",61.4   ,"1,847,488   ",57.8   ,"112,835   ",5.8   
42,Pennsylvania,2015,02,"10,214,411   ","6,402,054   ",62.7   ,"6,048,226   ",59.2   ,"353,828   ",5.5   
44,Rhode Island,2015,02,"855,205   ","557,723   ",65.2   ,"521,694   ",61.0   ,"36,029   ",6.5   
45,South Carolina,2015,02,"3,798,340   ","2,260,446   ",59.5   ,"2,116,354   ",55.7   ,"144,092   ",6.4   
46,South Dakota,2015,02,"646,499   ","452,748   ",70.0   ,"438,409   ",67.8   ,"14,339   ",3.2   
47,Tennessee,2015,02,"5,140,220   ","3,058,800   ",59.5   ,"2,873,342   ",55.9   ,"185,458   ",6.1   
48,Texas,2015,02,"20,353,602   ","13,042,678   ",64.1   ,"12,455,072   ",61.2   ,"587,606   ",4.5   
49,Utah,2015,02,"2,124,081   ","1,438,477   ",67.7   ,"1,387,444   ",65.3   ,"51,033   ",3.5   
50,Vermont,2015,02,"514,456   ","348,536   ",67.7   ,"335,570   ",65.2   ,"12,966   ",3.7   
51,Virginia,2015,02,"6,476,073   ","4,240,767   ",65.5   ,"4,039,464   ",62.4   ,"201,303   ",4.7   
53,Washington,2015,02,"5,581,414   ","3,530,246   ",63.3   ,"3,335,608   ",59.8   ,"194,638   ",5.5   
54,West Virginia,2015,02,"1,482,403   ","793,628   ",53.5   ,"741,810   ",50.0   ,"51,818   ",6.5   
55,Wisconsin,2015,02,"4,538,575   ","3,081,614   ",67.9   ,"2,937,529   ",64.7   ,"144,085   ",4.7   
56,Wyoming,2015,02,"450,732   ","302,209   ",67.0   ,"290,287   ",64.4   ,"11,922   ",3.9   
01,Alabama,2015,03,"3,794,218   ","2,174,960   ",57.3   ,"2,042,936   ",53.8   ,"132,024   ",6.1   
02,Alaska,2015,03,"541,763   ","363,053   ",67.0   ,"340,222   ",62.8   ,"22,831   ",6.3   
04,Arizona,2015,03,"5,246,030   ","3,169,469   ",60.4   ,"2,971,786   ",56.6   ,"197,683   ",6.2   
05,Arkansas,2015,03,"2,295,183   ","1,337,920   ",58.3   ,"1,265,637   ",55.1   ,"72,283   ",5.4   
06,California,2015,03,"30,192,273   ","18,816,299   ",62.3   ,"17,566,611   ",58.2   ,"1,249,688   ",6.6   
037,Los Angeles County,2015,03,"7,979,779   ","4,999,337   ",62.7   ,"4,631,293   ",58.0   ,"368,044   ",7.4   
08,Colorado,2015,03,"4,206,284   ","2,815,196   ",66.9   ,"2,700,859   ",64.2   ,"114,337   ",4.1   
09,Connecticut,2015,03,"2,871,016   ","1,900,978   ",66.2   ,"1,790,269   ",62.4   ,"110,709   ",5.8   
10,Delaware,2015,03,"743,467   ","459,628   ",61.8   ,"437,007   ",58.8   ,"22,621   ",4.9   
11,District of Columbia,2015,03,"554,580   ","386,175   ",69.6   ,"358,225   ",64.6   ,"27,950   ",7.2   
12,Florida,2015,03,"16,167,449   ","9,598,497   ",59.4   ,"9,043,681   ",55.9   ,"554,816   ",5.8   
13,Georgia,2015,03,"7,727,931   ","4,735,865   ",61.3   ,"4,436,481   ",57.4   ,"299,384   ",6.3   
15,Hawaii,2015,03,"1,084,597   ","668,758   ",61.7   ,"644,078   ",59.4   ,"24,680   ",3.7   
16,Idaho,2015,03,"1,239,788   ","789,517   ",63.7   ,"758,877   ",61.2   ,"30,640   ",3.9   
17,Illinois,2015,03,"10,052,133   ","6,491,517   ",64.6   ,"6,098,798   ",60.7   ,"392,719   ",6.0   
18,Indiana,2015,03,"5,109,371   ","3,245,723   ",63.5   ,"3,080,816   ",60.3   ,"164,907   ",5.1   
19,Iowa,2015,03,"2,428,014   ","1,703,231   ",70.1   ,"1,638,687   ",67.5   ,"64,544   ",3.8   
20,Kansas,2015,03,"2,201,561   ","1,493,443   ",67.8   ,"1,428,091   ",64.9   ,"65,352   ",4.4   
21,Kentucky,2015,03,"3,438,481   ","1,978,823   ",57.5   ,"1,874,526   ",54.5   ,"104,297   ",5.3   
22,Louisiana,2015,03,"3,561,944   ","2,166,522   ",60.8   ,"2,022,881   ",56.8   ,"143,641   ",6.6   
23,Maine,2015,03,"1,090,565   ","691,110   ",63.4   ,"658,472   ",60.4   ,"32,638   ",4.7   
24,Maryland,2015,03,"4,690,491   ","3,139,033   ",66.9   ,"2,974,094   ",63.4   ,"164,939   ",5.3   
25,Massachusetts,2015,03,"5,492,682   ","3,597,341   ",65.5   ,"3,416,770   ",62.2   ,"180,571   ",5.0   
26,Michigan,2015,03,"7,875,796   ","4,748,857   ",60.3   ,"4,473,859   ",56.8   ,"274,998   ",5.8   
27,Minnesota,2015,03,"4,272,956   ","2,998,186   ",70.2   ,"2,884,337   ",67.5   ,"113,849   ",3.8   
28,Mississippi,2015,03,"2,277,021   ","1,253,923   ",55.1   ,"1,170,356   ",51.4   ,"83,567   ",6.7   
29,Missouri,2015,03,"4,728,406   ","3,056,791   ",64.6   ,"2,887,036   ",61.1   ,"169,755   ",5.6   
30,Montana,2015,03,"812,295   ","516,734   ",63.6   ,"494,730   ",60.9   ,"22,004   ",4.3   
31,Nebraska,2015,03,"1,437,833   ","1,009,054   ",70.2   ,"979,132   ",68.1   ,"29,922   ",3.0   
32,Nevada,2015,03,"2,222,091   ","1,393,136   ",62.7   ,"1,292,980   ",58.2   ,"100,156   ",7.2   
33,New Hampshire,2015,03,"1,087,543   ","748,091   ",68.8   ,"720,208   ",66.2   ,"27,883   ",3.7   
34,New Jersey,2015,03,"7,006,901   ","4,503,300   ",64.3   ,"4,224,426   ",60.3   ,"278,874   ",6.2   
35,New Mexico,2015,03,"1,608,808   ","939,088   ",58.4   ,"876,587   ",54.5   ,"62,501   ",6.7   
36,New York,2015,03,"15,711,137   ","9,542,416   ",60.7   ,"9,008,594   ",57.3   ,"533,822   ",5.6   
51000,New York city,2015,03,"6,792,342   ","4,103,094   ",60.4   ,"3,855,298   ",56.8   ,"247,796   ",6.0   
37,North Carolina,2015,03,"7,760,074   ","4,744,251   ",61.1   ,"4,470,715   ",57.6   ,"273,536   ",5.8   
38,North Dakota,2015,03,"578,088   ","412,032   ",71.3   ,"400,873   ",69.3   ,"11,159   ",2.7   
39,Ohio,2015,03,"9,117,696   ","5,715,533   ",62.7   ,"5,421,129   ",59.5   ,"294,404   ",5.2   
40,Oklahoma,2015,03,"2,964,358   ","1,828,473   ",61.7   ,"1,751,584   ",59.1   ,"76,889   ",4.2   
41,Oregon,2015,03,"3,197,709   ","1,962,380   ",61.4   ,"1,850,584   ",57.9   ,"111,796   ",5.7   
42,Pennsylvania,2015,03,"10,213,980   ","6,406,408   ",62.7   ,"6,052,263   ",59.3   ,"354,145   ",5.5   
44,Rhode Island,2015,03,"855,239   ","557,822   ",65.2   ,"522,242   ",61.1   ,"35,580   ",6.4   
45,South Carolina,2015,03,"3,803,263   ","2,263,671   ",59.5   ,"2,120,647   ",55.8   ,"143,024   ",6.3   
46,South Dakota,2015,03,"646,747   ","452,826   ",70.0   ,"438,548   ",67.8   ,"14,278   ",3.2   
47,Tennessee,2015,03,"5,143,697   ","3,062,426   ",59.5   ,"2,878,956   ",56.0   ,"183,470   ",6.0   
48,Texas,2015,03,"20,386,355   ","13,044,962   ",64.0   ,"12,461,125   ",61.1   ,"583,837   ",4.5   
49,Utah,2015,03,"2,127,259   ","1,441,814   ",67.8   ,"1,390,696   ",65.4   ,"51,118   ",3.5   
50,Vermont,2015,03,"514,531   ","348,217   ",67.7   ,"335,461   ",65.2   ,"12,756   ",3.7   
51,Virginia,2015,03,"6,479,492   ","4,239,843   ",65.4   ,"4,040,318   ",62.4   ,"199,525   ",4.7   
53,Washington,2015,03,"5,588,657   ","3,533,904   ",63.2   ,"3,340,601   ",59.8   ,"193,303   ",5.5   
54,West Virginia,2015,03,"1,481,835   ","793,761   ",53.6   ,"740,877   ",50.0   ,"52,884   ",6.7   
55,Wisconsin,2015,03,"4,539,542   ","3,080,867   ",67.9   ,"2,938,085   ",64.7   ,"142,782   ",4.6   
56,Wyoming,2015,03,"450,837   ","302,218   ",67.0   ,"290,102   ",64.3   ,"12,116   ",4.0   
01,Alabama,2015,04,"3,795,273   ","2,170,166   ",57.2   ,"2,037,552   ",53.7   ,"132,614   ",6.1   
02,Alaska,2015,04,"541,860   ","362,975   ",67.0   ,"340,096   ",62.8   ,"22,879   ",6.3   
04,Arizona,2015,04,"5,253,623   ","3,174,046   ",60.4   ,"2,977,647   ",56.7   ,"196,399   ",6.2   
05,Arkansas,2015,04,"2,296,029   ","1,338,983   ",58.3   ,"1,267,673   ",55.2   ,"71,310   ",5.3   
06,California,2015,04,"30,216,829   ","18,826,398   ",62.3   ,"17,594,659   ",58.2   ,"1,231,739   ",6.5   
037,Los Angeles County,2015,04,"7,984,810   ","4,995,004   ",62.6   ,"4,634,545   ",58.0   ,"360,459   ",7.2   
08,Colorado,2015,04,"4,213,837   ","2,817,304   ",66.9   ,"2,704,794   ",64.2   ,"112,510   ",4.0   
09,Connecticut,2015,04,"2,871,086   ","1,899,181   ",66.1   ,"1,789,732   ",62.3   ,"109,449   ",5.8   
10,Delaware,2015,04,"744,119   ","460,528   ",61.9   ,"437,998   ",58.9   ,"22,530   ",4.9   
11,District of Columbia,2015,04,"555,342   ","386,792   ",69.6   ,"359,132   ",64.7   ,"27,660   ",7.2   
12,Florida,2015,04,"16,192,418   ","9,607,811   ",59.3   ,"9,058,084   ",55.9   ,"549,727   ",5.7   
13,Georgia,2015,04,"7,736,619   ","4,735,991   ",61.2   ,"4,439,804   ",57.4   ,"296,187   ",6.3   
15,Hawaii,2015,04,"1,084,940   ","669,187   ",61.7   ,"645,104   ",59.5   ,"24,083   ",3.6   
16,Idaho,2015,04,"1,241,296   ","791,724   ",63.8   ,"760,809   ",61.3   ,"30,915   ",3.9   
17,Illinois,2015,04,"10,051,577   ","6,499,013   ",64.7   ,"6,106,082   ",60.7   ,"392,931   ",6.0   
18,Indiana,2015,04,"5,110,758   ","3,249,285   ",63.6   ,"3,088,493   ",60.4   ,"160,792   ",4.9   
19,Iowa,2015,04,"2,428,690   ","1,702,323   ",70.1   ,"1,638,444   ",67.5   ,"63,879   ",3.8   
20,Kansas,2015,04,"2,202,145   ","1,493,226   ",67.8   ,"1,428,104   ",64.9   ,"65,122   ",4.4   
21,Kentucky,2015,04,"3,439,530   ","1,977,936   ",57.5   ,"1,873,917   ",54.5   ,"104,019   ",5.3   
22,Louisiana,2015,04,"3,563,437   ","2,162,787   ",60.7   ,"2,021,790   ",56.7   ,"140,997   ",6.5   
23,Maine,2015,04,"1,090,579   ","689,909   ",63.3   ,"658,087   ",60.3   ,"31,822   ",4.6   
24,Maryland,2015,04,"4,692,382   ","3,141,417   ",66.9   ,"2,978,798   ",63.5   ,"162,619   ",5.2   
25,Massachusetts,2015,04,"5,495,719   ","3,595,870   ",65.4   ,"3,417,689   ",62.2   ,"178,181   ",5.0   
26,Michigan,2015,04,"7,876,897   ","4,750,757   ",60.3   ,"4,479,763   ",56.9   ,"270,994   ",5.7   
27,Minnesota,2015,04,"4,275,054   ","3,002,331   ",70.2   ,"2,888,543   ",67.6   ,"113,788   ",3.8   
28,Mississippi,2015,04,"2,277,330   ","1,257,058   ",55.2   ,"1,174,188   ",51.6   ,"82,870   ",6.6   
29,Missouri,2015,04,"4,729,926   ","3,058,205   ",64.7   ,"2,890,940   ",61.1   ,"167,265   ",5.5   
30,Montana,2015,04,"812,851   ","517,282   ",63.6   ,"495,305   ",60.9   ,"21,977   ",4.2   
31,Nebraska,2015,04,"1,438,471   ","1,009,259   ",70.2   ,"979,055   ",68.1   ,"30,204   ",3.0   
32,Nevada,2015,04,"2,225,535   ","1,394,785   ",62.7   ,"1,295,937   ",58.2   ,"98,848   ",7.1   
33,New Hampshire,2015,04,"1,087,903   ","747,475   ",68.7   ,"720,243   ",66.2   ,"27,232   ",3.6   
34,New Jersey,2015,04,"7,007,793   ","4,502,099   ",64.2   ,"4,227,666   ",60.3   ,"274,433   ",6.1   
35,New Mexico,2015,04,"1,609,134   ","939,710   ",58.4   ,"876,589   ",54.5   ,"63,121   ",6.7   
36,New York,2015,04,"15,711,990   ","9,548,293   ",60.8   ,"9,021,384   ",57.4   ,"526,909   ",5.5   
51000,New York city,2015,04,"6,794,679   ","4,101,681   ",60.4   ,"3,859,543   ",56.8   ,"242,138   ",5.9   
37,North Carolina,2015,04,"7,767,928   ","4,753,189   ",61.2   ,"4,477,145   ",57.6   ,"276,044   ",5.8   
38,North Dakota,2015,04,"578,953   ","411,096   ",71.0   ,"399,699   ",69.0   ,"11,397   ",2.8   
39,Ohio,2015,04,"9,119,310   ","5,713,945   ",62.7   ,"5,422,656   ",59.5   ,"291,289   ",5.1   
40,Oklahoma,2015,04,"2,966,457   ","1,831,977   ",61.8   ,"1,753,289   ",59.1   ,"78,688   ",4.3   
41,Oregon,2015,04,"3,201,589   ","1,965,819   ",61.4   ,"1,854,638   ",57.9   ,"111,181   ",5.7   
42,Pennsylvania,2015,04,"10,213,906   ","6,412,274   ",62.8   ,"6,059,046   ",59.3   ,"353,228   ",5.5   
44,Rhode Island,2015,04,"855,341   ","557,557   ",65.2   ,"522,512   ",61.1   ,"35,045   ",6.3   
45,South Carolina,2015,04,"3,808,480   ","2,266,502   ",59.5   ,"2,125,329   ",55.8   ,"141,173   ",6.2   
46,South Dakota,2015,04,"647,019   ","452,965   ",70.0   ,"438,747   ",67.8   ,"14,218   ",3.1   
47,Tennessee,2015,04,"5,147,408   ","3,066,692   ",59.6   ,"2,885,754   ",56.1   ,"180,938   ",5.9   
48,Texas,2015,04,"20,420,653   ","13,052,347   ",63.9   ,"12,471,167   ",61.1   ,"581,180   ",4.5   
49,Utah,2015,04,"2,130,584   ","1,445,478   ",67.8   ,"1,394,232   ",65.4   ,"51,246   ",3.5   
50,Vermont,2015,04,"514,616   ","347,766   ",67.6   ,"335,199   ",65.1   ,"12,567   ",3.6   
51,Virginia,2015,04,"6,483,301   ","4,239,190   ",65.4   ,"4,042,765   ",62.4   ,"196,425   ",4.6   
53,Washington,2015,04,"5,596,195   ","3,539,114   ",63.2   ,"3,346,743   ",59.8   ,"192,371   ",5.4   
54,West Virginia,2015,04,"1,481,333   ","794,032   ",53.6   ,"740,233   ",50.0   ,"53,799   ",6.8   
